language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
zh,v1,3,2516,2583,男女,男女,男女,unknown,男女,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2517,2584,相似,相似,相似,unknown,相似,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2518,2585,相反,相反,相反,unknown,相反,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2519,2586,礼物,礼物,礼物,unknown,礼物,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2520,2587,章,章,章,unknown,章,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2521,2588,简介,简介,简介,unknown,简介,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2522,2589,算是,算是,算是,unknown,算是,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2523,2590,经费,经费,经费,unknown,经费,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2524,2591,职,职,职,unknown,职,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2525,2592,自治区,自治区,自治区,unknown,自治区,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2526,2593,艺术家,艺术家,艺术家,unknown,艺术家,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2527,2594,获取,获取,获取,unknown,获取,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2528,2595,观,观,观,unknown,观,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2529,2596,诗人,诗人,诗人,unknown,诗人,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2530,2597,赚钱,赚钱,赚钱,unknown,赚钱,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2531,2598,赛,赛,赛,unknown,赛,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2532,2599,起诉,起诉,起诉,unknown,起诉,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2533,2600,载,载,载,unknown,载,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2534,2601,退休,退休,退休,unknown,退休,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2535,2602,餐厅,餐厅,餐厅,unknown,餐厅,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2536,2604,为止,为止,为止,unknown,为止,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2537,2605,主管,主管,主管,unknown,主管,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2538,2606,享有,享有,享有,unknown,享有,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2539,2607,人为,人为,人为,unknown,人为,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2540,2608,借,借,借,unknown,借,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2541,2609,典型,典型,典型,unknown,典型,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2542,2610,养,养,养,unknown,养,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2543,2611,加油,加油,加油,unknown,加油,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2544,2612,北部,北部,北部,unknown,北部,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2545,2613,合适,合适,合适,unknown,合适,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2546,2614,后果,后果,后果,unknown,后果,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2547,2615,听见,听见,听见,unknown,听见,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2548,2616,咖啡,咖啡,咖啡,unknown,咖啡,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2549,2617,图书馆,图书馆,图书馆,unknown,图书馆,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2550,2618,墙,墙,墙,unknown,墙,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2551,2619,外部,外部,外部,unknown,外部,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2552,2620,子女,子女,子女,unknown,子女,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2553,2621,宝,宝,宝,unknown,宝,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2554,2622,对不起,对不起,对不起,unknown,对不起,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2555,2623,对手,对手,对手,unknown,对手,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2556,2624,尽快,尽快,尽快,unknown,尽快,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2557,2625,屁股,屁股,屁股,unknown,屁股,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2558,2626,年前,年前,年前,unknown,年前,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2559,2627,强制,强制,强制,unknown,强制,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2560,2628,循环,循环,循环,unknown,循环,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2561,2629,微,微,微,unknown,微,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2562,2630,怀孕,怀孕,怀孕,unknown,怀孕,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2563,2631,感染,感染,感染,unknown,感染,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2564,2632,拿到,拿到,拿到,unknown,拿到,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2565,2633,搭,搭,搭,unknown,搭,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2566,2634,整理,整理,整理,unknown,整理,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2567,2635,早已,早已,早已,unknown,早已,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2568,2636,杀人,杀人,杀人,unknown,杀人,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2569,2637,杯,杯,杯,unknown,杯,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2570,2638,树,树,树,unknown,树,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2571,2639,深刻,深刻,深刻,unknown,深刻,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2572,2640,炸弹,炸弹,炸弹,unknown,炸弹,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2573,2641,生于,生于,生于,unknown,生于,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2574,2642,生日,生日,生日,unknown,生日,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2575,2643,男孩,男孩,男孩,unknown,男孩,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2576,2644,神秘,神秘,神秘,unknown,神秘,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2577,2645,第四,第四,第四,unknown,第四,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2578,2646,绝,绝,绝,unknown,绝,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2579,2647,见面,见面,见面,unknown,见面,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2580,2648,辆,辆,辆,unknown,辆,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2581,2649,运营,运营,运营,unknown,运营,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2582,2650,金属,金属,金属,unknown,金属,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2583,2651,随便,随便,随便,unknown,随便,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2584,2652,障碍,障碍,障碍,unknown,障碍,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2585,2653,五月,五月,五月,unknown,五月,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2586,2654,以色列,以色列,以色列,unknown,以色列,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2587,2655,企图,企图,企图,unknown,企图,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2588,2656,修,修,修,unknown,修,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2589,2657,到来,到来,到来,unknown,到来,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2590,2658,吹,吹,吹,unknown,吹,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2591,2659,周末,周末,周末,unknown,周末,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2592,2660,围绕,围绕,围绕,unknown,围绕,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2593,2661,地下,地下,地下,unknown,地下,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2594,2662,大道,大道,大道,unknown,大道,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2595,2663,天安门,天安门,天安门,unknown,天安门,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2596,2664,套,套,套,unknown,套,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2597,2665,密码,密码,密码,unknown,密码,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2598,2666,对付,对付,对付,unknown,对付,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2599,2667,对抗,对抗,对抗,unknown,对抗,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2600,2668,对此,对此,对此,unknown,对此,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2601,2669,尼,尼,尼,unknown,尼,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2602,2670,干净,干净,干净,unknown,干净,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2603,2671,待遇,待遇,待遇,unknown,待遇,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2604,2672,急,急,急,unknown,急,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2605,2673,恐惧,恐惧,恐惧,unknown,恐惧,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2606,2674,情形,情形,情形,unknown,情形,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2607,2675,打破,打破,打破,unknown,打破,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2608,2676,技能,技能,技能,unknown,技能,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2609,2677,援助,援助,援助,unknown,援助,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2610,2678,教会,教会,教会,unknown,教会,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2611,2679,某个,某个,某个,unknown,某个,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2612,2680,歌手,歌手,歌手,unknown,歌手,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2613,2681,河北,河北,河北,unknown,河北,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2614,2682,火,火,火,unknown,火,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2615,2683,界,界,界,unknown,界,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2616,2684,留在,留在,留在,unknown,留在,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2617,2686,社,社,社,unknown,社,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2618,2687,突出,突出,突出,unknown,突出,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2619,2688,答应,答应,答应,unknown,答应,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2620,2689,继承,继承,继承,unknown,继承,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2621,2690,职工,职工,职工,unknown,职工,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2622,2691,聪明,聪明,聪明,unknown,聪明,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2623,2692,脱离,脱离,脱离,unknown,脱离,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2624,2693,舆论,舆论,舆论,unknown,舆论,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2625,2694,药物,药物,药物,unknown,药物,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2626,2695,该国,该国,该国,unknown,该国,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2627,2696,转型,转型,转型,unknown,转型,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,3,2628,2697,运,运,运,unknown,运,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
